"CMMS_ASSET_ID","STREET_NAME","STREET_NUMBER","PI_TAG","bad_tag","TR_PLANT","BASIN","AREA_FT2","STATION_NAME","TEMPLATE"
"LS-004020","BALVENIE DR","258","STJOHNS:BAL258",FALSE,"BLACKS FORD","BLACKS FORD",28.3,"BALVENIE DR - 258","_cte_leadsp"
"LS-004025","YELLOW BLUFF RD","14422","NORTH:YEL14422",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"YELLOW BLUFF RD - 14422","_cte_leadsp"
"LS-004015","WILD CYPRESS CIR","814","STJOHNS:WIL814",FALSE,"GREENLAND","GREENLAND",50.3,"WILD CYPRESS CIR - 814","_cte_leadsp"
"LS-004028","TIMBER LAKES DR","95151","NASSAU:TIM95151",FALSE,"NASSAU","NASSAU",50.3,"TIMBER LAKES DR - 95151","_cte_leadsp"
"LS-004023","CEDAR POINT RD","4194","NORTH:CED4194",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"CEDAR POINT RD - 4194","_cte_leadsp"
"LS-004019","SPRING CREEK WAY","290","STJOHNS:SPR290",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SPRING CREEK WAY - 290","_cte_leadsp"
"LS-004024","YELLOW BLUFF RD","12771","NORTH:YEL12771",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"YELLOW BLUFF RD - 12771","_cte_leadsp"
"LS-004026","LONE EAGLE WAY","211","STJOHNS:LON211",FALSE,"GREENLAND","GREENLAND",50.3,"LONE EAGLE WAY - 211","_cte_leadsp"
"LS-004021","SENEGAL DR","53","STJOHNS:SEN53",FALSE,"GREENLAND","GREENLAND",50.3,"SENEGAL DR - 53","_cte_leadsp"
"LS-004030","COCONUT PALM PKWY","585","STJOHNS:COC585",FALSE,"GREENLAND","GREENLAND",50.3,"COCONUT PALM PKWY - 585","_cte_leadsp"
"LS-004034","PATRIOT RIDGE RD","2079","WEST:PAT2079",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"PATRIOT RIDGE RD - 2079","_cte_leadsp"
"LS-004032","ROUEN COVE DR","12276","NORTH:ROU12276",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"ROUEN COVE DR - 12276","_cte_leadsp"
"LS-004031","BALLASTONE DR","4970","SOUTH:BAL4970",FALSE,"MANDARIN","MANDARIN",28.3,"BALLASTONE DR - 4970","_cte_leadsp"
"LS-004027","SOLIS AVE","57","STJOHNS:SOL57",FALSE,"BLACKS FORD","BLACKS FORD",78.5,"SOLIS AVE - 57","_cte_leadsp"
"LS-004033","ANILA ST","23","STJOHNS:ANI23",FALSE,"BLACKS FORD","BLACKS FORD",50.27,"ANILA ST - 23","_cte_leadsp"
"LS-004038","YORK ST","2301","EAST:YOR2301",FALSE,"BUCKMAN","BUCKMAN",28.27,"YORK ST - 2301","_cte_leadsp"
"LS-004036","RUSSELL BRIDGE DR","14749","STJOHNS:RUS14749",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"RUSSELL BRIDGE DR - 14749","_cte_leadsp"
"LS-004055","BLUEWATER DR","2037","STJOHNS:BLU2037",FALSE,"GREENLAND","GREENLAND",50.3,"BLUEWATER DR - 2037","_cte_leadsp"
"LS-004042","TIERRA COVE","38","STJOHNS:TIE38",FALSE,"BLACKS FORD","BLACKS FORD",50.27,"TIERRA COVE - 38","_cte_leadsp"
"LS-004037","AMALURRA TRL","221","STJOHNS:AMA221",FALSE,"BLACKS FORD","BLACKS FORD",28.3,"AMALURRA TRL - 221","_cte_leadsp"
"LS-004039","AVENUES WALK BLVD","10910","SOUTH:AVE10910",FALSE,"ARLINGTON EAST","ARLINGTON EAST",113.1,"AVENUES WALK BLVD - 10910","_cte_leadsp"
"LS-004048","CASPIA LN","473","STJOHNS:CAS473",FALSE,"GREENLAND","GREENLAND",50.3,"CASPIA LN - 473","_cte_leadsp"
"LS-004051","STONE RIDGE DR","550","STJOHNS:STO550",FALSE,"GREENLAND","GREENLAND",50.3,"STONE RIDGE DR - 550","_cte_leadsp"
"LS-004041","STONE MASON DR","296","STJOHNS:STO296",FALSE,"GREENLAND","GREENLAND",50.3,"STONE MASON DR - 296","_cte_leadsp"
"LS-004044","STEVENTON WAY","7257","WEST:STE7257",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"STEVENTON WAY - 7257","_cte_leadsp"
"LS-004035","RIVER STORY DR","14278","SOUTH:RIV14278",FALSE,"MANDARIN","MANDARIN",50.3,"RIVER STORY DR - 14278","_cte_leadsp"
"LS-004046","SHEARWATER PKWY","635","STJOHNS:SHE635",FALSE,"BLACKS FORD","BLACKS FORD",113.1,"SHEARWATER PKWY - 635","_cte_leadsp"
"LS-004047","SHEARWATER PKWY","873","STJOHNS:SHE873",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SHEARWATER PKWY - 873","_cte_leadsp"
"LS-004040","LIBERTY ST N","825","NORTH:LIB825",FALSE,"BUCKMAN","BUCKMAN",50.3,"LIBERTY ST N - 825","_cte_leadsp"
"LS-001565","NIBLICK DR","2078","WEST:NIB2078",FALSE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"NIBLICK DR - 2078","_cte_leadsp"
"LS-004052","STONE CREEK LN","159","STJOHNS:STO159",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"STONE CREEK LN - 159","_cte_leadsp"
"LS-004045","CHAPMAN OAKS DR","2749","SOUTH:CHA2749",FALSE,"MANDARIN","MANDARIN",28.3,"CHAPMAN OAKS DR - 2749","_cte_leadsp"
"LS-004050","SHADY BRIDGE TRL","12490","SOUTH:SHA12490",FALSE,"MANDARIN","MANDARIN",50.27,"SHADY BRIDGE TRL - 12490","_cte_leadsp"
"LS-004049","ARIANA ELYSE DR","12021","SOUTH:ARI12021",FALSE,"MANDARIN","MANDARIN",28.27,"ARIANA ELYSE DR - 12021","_cte_leadsp"
"LS-004061","BLACK TERN DR","85990","NASSAU:BLA85990",FALSE,"NASSAU","NASSAU",50.3,"BLACK TERN DR - 85990","_cte_leadsp"
"LS-001103","HOOD LANDING RD","11861","SOUTH:HOO11861-1",TRUE,"MANDARIN","MANDARIN",28.3,"HOOD LANDING RD - 11861","_cte_lead"
"LS-004054","HARBOR CONCOURSE CIR","97026","NASSAU:HAR97026",FALSE,"NASSAU","NASSAU",50.3,"HARBOR CONCOURSE CIR - 97026","_cte_leadsp"
"LS-004058","CALUMET FARMS  DR","12143","SOUTH:CAL12143",FALSE,"MANDARIN","MANDARIN",28.3,"CALUMET FARMS  DR - 12143","_cte_leadsp"
"LS-004016","NOGAL LN","13376","EAST:NOG13376",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"NOGAL LN - 13376","_cte_leadsp"
"LS-004057","PINE LAKE DR","174","STJOHNS:PIN174",FALSE,"GREENLAND","GREENLAND",50.3,"PINE LAKE DR - 174","_cte_leadsp"
"LS-004059","FLYNN ROAD WEST","2689","SOUTH:FLY2689",FALSE,"MANDARIN","MANDARIN",28.3,"FLYNN ROAD WEST - 2689","_cte_leadsp"
"LS-004056","RUSSELL SAMPSON RD","10561","STJOHNS:RUS10561",FALSE,"BLACKS FORD","BLACKS FORD",28.3,"RUSSELL SAMPSON RD - 10561","_cte_leadsp"
"LS-004065","PINELAND BAY DR","993","STJOHNS:PIN993",FALSE,"GREENLAND","GREENLAND",50.3,"PINELAND BAY DR - 993","_cte_leadsp"
"LS-004064","BAPTIST CENTER DR","11205","NORTH:BAP11205",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"BAPTIST CENTER DR - 11205","_cte_leadsp"
"LS-004063","WILDERNESS RIDGE DR","149","STJOHNS:WIL149",FALSE,"GREENLAND","GREENLAND",50.3,"WILDERNESS RIDGE DR - 149","_cte_leadsp"
"LS-003982","BEAVER ST W","15701","WEST:BEA15701",TRUE,"BUCKMAN","BUCKMAN",50.3,"BEAVER ST W - 15701","_cte_lead"
"LS-004043","JULINGTON LAKES DR","674","STJOHNS:JUL674",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"JULINGTON LAKES DR - 674","_cte_leadsp"
"LS-004010","SIGNATURE DR","64","STJOHNS:SIG64",FALSE,"GREENLAND","GREENLAND",50.3,"SIGNATURE DR - 64","_cte_leadsp"
"LS-004013","LUMBER CREEK BLVD","77857","NASSAU:LUM77857",FALSE,"NASSAU","NASSAU",50.3,"LUMBER CREEK BLVD - 77857","_cte_leadsp"
"LS-003973","LOGAN ST","1055","NORTH:LOG1055",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"LOGAN ST - 1055","_cte_lead"
"LS-004066","BOWLAN ST S","273","EAST:BOW273",FALSE,"ARLINGTON EAST","ARLINGTON EAST",28.27,"BOWLAN ST S - 273","_cte_leadsp"
"LS-004062","ARBOR MILL CIR","4084","WEST:ARB4802",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"ARBOR MILL CIR - 4084","_cte_leadsp"
"LS-004067","SPANISH CREEK DR","175","STJOHNS:SPA175",FALSE,"GREENLAND","GREENLAND",50.3,"SPANISH CREEK DR - 175","_cte_leadsp"
"LS-004069","GILLESPIE GARDENS DR","304","NORTH:GIL304",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"GILLESPIE GARDENS DR - 304","_cte_leadsp"
"LS-004068","KAYAK CLUB DR","425","STJOHNS:KAY425",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"KAYAK CLUB DR - 425","_cte_leadsp"
"LS-003188","COMMONWEALTH AVE","6674-1","WEST:COM6674-1",TRUE,"BUCKMAN","BUCKMAN",50.3,"COMMONWEALTH AVE - 6674-1","_cte_lead"
"LS-003189","COMMONWEALTH AVE","6674-2","WEST:COM6674-2",TRUE,"BUCKMAN","BUCKMAN",50.3,"COMMONWEALTH AVE - 6674-2","_cte_lead"
"LS-004060","PHILIPS HWY","13725","STJOHNS:PHI13725",FALSE,"GREENLAND","GREENLAND",28.27,"PHILIPS HWY - 13725","_cte_leadsp"
"LS-003993","MIRANDA RD","4","STJOHNS:MIR4",TRUE,"PONTE VEDRA","PONTE VEDRA",50.3,"MIRANDA RD - 4","_cte_lead"
"LS-004071","SUNNYDALE LANE","7627","SOUTH:SUN7627",FALSE,"GREENLAND","GREENLAND",50.3,"SUNNYDALE LANE - 7627","_cte_leadsp"
"LS-004070","ASHLAR DR","155","STJOHNS:ASH155",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"ASHLAR DR - 155","_cte_leadsp"
"LS-004072","BROTHERS WALK LN","8143","EAST:BRO8143",FALSE,"ARLINGTON EAST","ARLINGTON EAST",28.27,"BROTHERS WALK LN - 8143","_cte_leadsp"
"LS-004074","CLYDESDALE DR W","10728","SOUTH:CLY10728",FALSE,"MANDARIN","MANDARIN",28.3,"CLYDESDALE DR W - 10728","_cte_leadsp"
"LS-004076","AVERY PARK LN","13443","NORTH:AVE13443",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"AVERY PARK LN - 13443","_cte_leadsp"
"LS-004075","PAVNES CREEK DR","9996","WEST:PAV9996",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"PAVNES CREEK DR - 9996","_cte_leadsp"
"LS-004079","KIT FOX PKWY","10139","WEST:KIT10139",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"KIT FOX PKWY - 10139","_cte_leadsp"
"LS-004081","COPPINGER PL","105","STJOHNS:COP105",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"COPPINGER PL - 105","_cte_leadsp"
"LS-004078","HERON BAY RD","205","NORTH:HER205",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"HERON BAY RD - 205","_cte_leadsp"
"LS-004077","ALEXIA CIR","2517","EAST:ALE2517",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"ALEXIA CIR - 2517","_cte_leadsp"
"LS-004082","NORTHSIDE DR S","391","NORTH:NOR391",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"NORTHSIDE DR S - 391","_cte_leadsp"
"LS-004080","CEDAR HAMMOCK WAY","13306","NORTH:CED13306",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"CEDAR HAMMOCK WAY - 13306","_cte_leadsp"
"LS-004084","TIMBERLAND FOREST DR","426","STJOHNS:TIM426",FALSE,"GREENLAND","GREENLAND",50.3,"TIMBERLAND FOREST DR - 426","_cte_leadsp"
"LS-004083","APRIL OAKS DR","1938","WEST:APR1938",FALSE,"SOUTHWEST","SOUTHWEST",28.3,"APRIL OAKS DR - 1938","_cte_leadsp"
"LS-004085","BENT CREEK DR","340","STJOHNS:BEN340",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"BENT CREEK DR - 340","_cte_leadsp"
"LS-004090","TARTUS DR","2591","EAST:TAR2591",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"TARTUS DR - 2591","_cte_leadsp"
"LS-004086","ALBANY BAY BLVD","84","STJOHNS:ALB84",FALSE,"GREENLAND","GREENLAND",78.5,"ALBANY BAY BLVD - 84","_cte_leadsp"
"LS-004094","BEACHWALK BLVD","211","STJOHNS:BEA211",FALSE,"GREENLAND","GREENLAND",78.5,"BEACHWALK BLVD - 211","_cte_leadsp"
"LS-004091","INDIAN GRASS DR","47","STJOHNS:IND47",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"INDIAN GRASS DR - 47","_cte_leadsp"
"LS-004089","PRESTON PINES TRL","7171","WEST:PRE7171",FALSE,"SOUTHWEST","SOUTHWEST",28.3,"PRESTON PINES TRL - 7171","_cte_leadsp"
"LS-002064","OUTBACK DR","14038","NORTH:OUT14038",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"OUTBACK DR - 14038","_cte_lead"
"LS-004096","COLLEGE PKWY","95530","NASSAU:COL95530",FALSE,"NASSAU","NASSAU",50.3,"COLLEGE PKWY - 95530","_cte_leadsp"
"LS-004101","RIVER HOLLOW LN","11382","NORTH:RIV11382",FALSE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"RIVER HOLLOW LN - 11382","_cte_leadsp"
"LS-004103","TOWNSEND VILLAGE LN","7210","EAST:TOW7210",FALSE,"MONTEREY","MONTEREY",28.27,"TOWNSEND VILLAGE LN - 7210","_cte_leadsp"
"LS-004098","SARAHS LANDING DR","1282","WEST:SAR1282",FALSE,"SOUTHWEST","SOUTHWEST",28.3,"SARAHS LANDING DR - 1282","_cte_leadsp"
"LS-004095","PALM RESERVE LN","7202","WEST:PAL7202",FALSE,"SOUTHWEST","SOUTHWEST",28.3,"PALM RESERVE LN - 7202","_cte_leadsp"
"LS-004092","ALBANY BAY BLVD","383","STJOHNS:ALB383",FALSE,"GREENLAND","GREENLAND",50.3,"ALBANY BAY BLVD - 383","_cte_leadsp"
"LS-004106","SEA ISLAND DR","12429","EAST:SEA12429",FALSE,"ARLINGTON EAST","ARLINGTON EAST",28.27,"SEA ISLAND DR - 12429","_cte_leadsp"
"LS-004102","FOURAKER FOREST RD","8142","WEST:FOU8142",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"FOURAKER FOREST RD - 8142","_cte_leadsp"
"LS-004113","KAPALUA PL","182","STJOHNS:KAP182",FALSE,"GREENLAND","GREENLAND",50.3,"KAPALUA PL - 182","_cte_leadsp"
"LS-004105","MARQUESA CIR","43","STJOHNS:MAR43",FALSE,"GREENLAND","GREENLAND",50.3,"MARQUESA CIR - 43","_cte_leadsp"
"LS-004104","BARTRAM CREEK BLVD","14525","STJOHNS:BAR14525",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"BARTRAM CREEK BLVD - 14525","_cte_leadsp"
"LS-004093","WATERLINE DR","248","STJOHNS:WAT248",FALSE,"GREENLAND","GREENLAND",50.3,"WATERLINE DR - 248","_cte_leadsp"
"LS-004100","PALM POINT DR","94995","NASSAU:PAL94995",FALSE,"NASSAU","NASSAU",50.3,"PALM POINT DR - 94995","_cte_leadsp"
"LS-004097","SHETLAND DR","958","STJOHNS:SHE958",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SHETLAND DR - 958","_cte_leadsp"
"LS-004107","PRICE PARK DR","9677","SOUTH:PRI9677",FALSE,"MANDARIN","MANDARIN",50.3,"PRICE PARK DR - 9677","_cte_leadsp"
"LS-004114","LIBERTY TREE PL","1674","WEST:LIB1674",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"LIBERTY TREE PL - 1674","_cte_leadsp"
"LS-004108","HONEY BLOSSOM RD","52","STJOHNS:HON52",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"HONEY BLOSSOM RD - 52","_cte_leadsp"
"LS-004110","VENTNOR AVE","10888","NORTH:VEN10888",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"VENTNOR AVE - 10888","_cte_leadsp"
"LS-004116","LAZY LAKE CIR","86590","NASSAU:LAZ86590",FALSE,"NASSAU","NASSAU",50.3,"LAZY LAKE CIR - 86590","_cte_leadsp"
"LS-004117","CHITWOOD DR","10931","NORTH:CHI10931",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"CHITWOOD DR - 10931","_cte_leadsp"
"LS-004112","WHISTLING STRAITS DR","132","STJOHNS:WHI132",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"WHISTLING STRAITS DR - 132","_cte_leadsp"
"LS-004099","ADELENA LN","1279","WEST:ADE1279",FALSE,"SOUTHWEST","SOUTHWEST",28.3,"ADELENA LN - 1279","_cte_leadsp"
"LS-004136","SANDY CREEK PKWY","1536","STJOHNS:SAN1536",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SANDY CREEK PKWY - 1536","_cte_leadsp"
"LS-004115","DURBIN PAVILION DR","332","STJOHNS:DUR332",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"DURBIN PAVILION DR - 332","_cte_leadsp"
"LS-004118","HAMPTON CREEK RD","5609","NORTH:HAM5609",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"HAMPTON CREEK RD - 5609","_cte_leadsp"
"LS-004109","WHITEFISH TRL","119","STJOHNS:WHI119",FALSE,"GREENLAND","GREENLAND",50.3,"WHITEFISH TRL - 119","_cte_leadsp"
"LS-004122","GILMORE GROVE WAY","9210","EAST:GIL9210",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"GILMORE GROVE WAY - 9210","_cte_leadsp"
"LS-004120","CHANDLER DR","154","STJOHNS:CHA154",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"CHANDLER DR - 154","_cte_leadsp"
"LS-004119","KEVIN RD","9831","SOUTH:KEV9831",FALSE,"MANDARIN","MANDARIN",50.3,"KEVIN RD - 9831","_cte_leadsp"
"LS-004141","PHILIPS HWY","14193","STJOHNS:PHI14193",FALSE,"GREENLAND","GREENLAND",50.3,"PHILIPS HWY - 14193","_cte_leadsp"
"LS-004135","HIDDEN OAKS LN","13824","EAST:HID13824",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"HIDDEN OAKS LN - 13824","_cte_leadsp"
"LS-004129","SANDOWN DR","93066","NASSAU:SAN93066",FALSE,"NASSAU","NASSAU",50.3,"SANDOWN DR - 93066","_cte_leadsp"
"LS-004133","SEA PALM AVE","2371","NORTH:SEA2371",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"SEA PALM AVE - 2371","_cte_leadsp"
"LS-004128","CROSSCUT WAY","77021","NASSAU:CRO77021",FALSE,"NASSAU","NASSAU",50.3,"CROSSCUT WAY - 77021","_cte_leadsp"
"LS-004125","LAKE SHANNON DR","5171","NORTH:LAK5171",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"LAKE SHANNON DR - 5171","_cte_leadsp"
"LS-004126","CREEKVILLE DR","95422","NASSAU:CRE95422",FALSE,"NASSAU","NASSAU",28.3,"CREEKVILLE DR - 95422","_cte_leadsp"
"LS-004132","ABBOT COVE DR","10644","EAST:ABB10644",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"ABBOT COVE DR - 10644","_cte_leadsp"
"LS-004123","TAMAYA BLVD","3270","EAST:TAM3270",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"TAMAYA BLVD - 3270","_cte_leadsp"
"LS-004131","BIGHORN TRL","9220","WEST:BIG9220",FALSE,"SOUTHWEST","SOUTHWEST",63.62,"BIGHORN TRL - 9220","_cte_leadsp"
"LS-004127","CAMEO DR","490 ","STJOHNS:CAM490",FALSE,"GREENLAND","GREENLAND",50.3,"CAMEO DR - 490 ","_cte_leadsp"
"LS-004140","AVENTURA DR","10871","SOUTH:AVE10871",FALSE,"GREENLAND","GREENLAND",50.3,"AVENTURA DR - 10871","_cte_leadsp"
"LS-004138","SHINER DR","3685","NORTH:SHI3685",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"SHINER DR - 3685","_cte_leadsp"
"LS-004137","ALTA LAKES BLVD","3312","NORTH:ALT3312",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"ALTA LAKES BLVD - 3312","_cte_leadsp"
"LS-004143","MERCHANTS WAY","8140","WEST:MER8140",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"MERCHANTS WAY - 8140","_cte_leadsp"
"LS-004144","OLD COTTAGE DR","44","STJOHNS:OLD44",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"OLD COTTAGE DR - 44","_cte_leadsp"
"LS-004142","SHADOW CV","40","STJOHNS:SHA40",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SHADOW CV - 40","_cte_leadsp"
"LS-004146","POTTSBURG POINT DR","1702","EAST:POT1702",FALSE,"BUCKMAN","BUCKMAN",50.3,"POTTSBURG POINT DR - 1702","_cte_leadsp"
"LS-000633","CORONET LN","3000","EAST:COR3000",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"CORONET LN - 3000","_cte_lead"
"LS-001853","REGENCY SQUARE BLVD","9484","EAST:REG9484",TRUE,NA,NA,28.3,"REGENCY SQUARE BLVD - 9484","_cte_lead"
"LS-002188","STACEY RD","14618","EAST:STA14618",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"STACEY RD - 14618","_cte_lead"
"LS-004154","WELLS CREEK PKWY","12135","STJOHNS:WEL12135",FALSE,"GREENLAND","GREENLAND",78.5,"WELLS CREEK PKWY - 12135","_cte_leadsp"
"LS-004155","BROOKWATER DR","13811","STJOHNS:BRO13811",FALSE,"GREENLAND","GREENLAND",50.3,"BROOKWATER DR - 13811","_cte_leadsp"
"LS-004148","LONGLEAF BRANCH DR","6460","WEST:LON6460",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"LONGLEAF BRANCH DR - 6460","_cte_leadsp"
"LS-004150","RUBY COVE CT","8909","SOUTH:RUB8908",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"RUBY COVE CT - 8909","_cte_leadsp"
"LS-004134","SPRING LIGHT CIR","14605","NORTH:SPR14605",FALSE,"CEDAR BAY","CEDAR BAY",28.27,"SPRING LIGHT CIR - 14605","_cte_leadsp"
"LS-004159","SADDLED CHARGER DR","15686","WEST:SAD15686",FALSE,"SOUTHWEST","SOUTHWEST",113.1,"SADDLED CHARGER DR - 15686","_cte_leadsp"
"LS-004147","ANTILA WAY","110","STJOHNS:ANT110",FALSE,"BLACKS FORD","BLACKS FORD",50.27,"ANTILA WAY - 110","_cte_leadsp"
"LS-004156","SLATE CT","96931","NASSAU:SLA96931",FALSE,"NASSAU","NASSAU",28.3,"SLATE CT - 96931","_cte_leadsp"
"LS-004163","BARDIN RD","11861","NORTH:BAR11861",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"BARDIN RD - 11861","_cte_leadsp"
"LS-004145","MANDARIN PRESERVE DR","11046","SOUTH:MAN11046",FALSE,"MANDARIN","MANDARIN",28.3,"MANDARIN PRESERVE DR - 11046","_cte_leadsp"
"LS-004157","SHEARWATER PKWY","1622","STJOHNS:SHE1622",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SHEARWATER PKWY - 1622","_cte_leadsp"
"LS-004164","NALA LN","10192","NORTH:NAL10192",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"NALA LN - 10192","_cte_leadsp"
"LS-004158","GARDEN ST","9646","WEST:GAR9646",FALSE,"BUCKMAN","BUCKMAN",50.27,"GARDEN ST - 9646","_cte_leadsp"
"LS-004151","DOLPHIN POINT BLVD","5301","EAST:DOL5301",FALSE,"MONTEREY","MONTEREY",50.3,"DOLPHIN POINT BLVD - 5301","_cte_leadsp"
"LS-004130","WILLIAMSTOWN DR","12074","STJOHNS:WIL12074",FALSE,"GREENLAND","GREENLAND",50.3,"WILLIAMSTOWN DR - 12074","_cte_leadsp"
"LS-004124","ORCHARD GROVE DR","12459","NORTH:ORC12459",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"ORCHARD GROVE DR - 12459","_cte_leadsp"
"LS-004173","RIVERWALK CT","10335","NORTH:RIV10335",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"RIVERWALK CT - 10335","_cte_leadsp"
"BPS-004153","ENERGY CENTER DR","6850","SOUTH:ENE6850B",TRUE,"GREENLAND","GREENLAND",50.2654824574367,"ENERGY CENTER DR - 6850","_cte_lead"
"LS-004161","WILLIAM BURGESS BLVD","76040","NASSAU:WIL76040",FALSE,"NASSAU","NASSAU",50.3,"WILLIAM BURGESS BLVD - 76040","_cte_leadsp"
"LS-004170","FALL RIVER  PKWY","85633","NASSAU:FAL85633",FALSE,"NASSAU","NASSAU",50.3,"FALL RIVER  PKWY - 85633","_cte_leadsp"
"LS-004165","MEADOW WALK LN","8371","SOUTH:MEA8371",FALSE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"MEADOW WALK LN - 8371","_cte_leadsp"
"LS-004152","NETHER ST","83780","NASSAU:NET83780",FALSE,"NASSAU","NASSAU",50.3,"NETHER ST - 83780","_cte_leadsp"
"LS-004176","ANDESITE TRL","80","STJOHNS:AND80",FALSE,"GREENLAND","GREENLAND",50.3,"ANDESITE TRL - 80","_cte_leadsp"
"LS-004171","SQUARE ST","11399","SOUTH:SQU11399",FALSE,"GREENLAND","GREENLAND",78.54,"SQUARE ST - 11399","_cte_leadsp"
"LS-004139","AIRCOUPE RD","13252","WEST:AIR13252",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"AIRCOUPE RD - 13252","_cte_leadsp"
"LS-004160","WISDOM CT","2519","WEST:WIS2519",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"WISDOM CT - 2519","_cte_leadsp"
"LS-004182","WOODBURY DR","15593","WEST:WOO15593",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"WOODBURY DR - 15593","_cte_leadsp"
"LS-004169","SPARTINA GRASS DR","13206","NORTH:SPA13206",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"SPARTINA GRASS DR - 13206","_cte_leadsp"
"LS-004172","BARTRAM MARKET DR","409","STJOHNS:BAR409",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"BARTRAM MARKET DR - 409","_cte_leadsp"
"LS-004183","IGNITION DR","2687","NORTH:IGN2687",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"IGNITION DR - 2687","_cte_leadsp"
"LS-004184","ARALIA LN","250","EAST:ARA250",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"ARALIA LN - 250","_cte_leadsp"
"LS-004185","INNOVATION WAY","10236","SOUTH:INN10236",FALSE,"GREENLAND","GREENLAND",50.3,"INNOVATION WAY - 10236","_cte_leadsp"
"LS-004177","SANDLER LAKES DR","6656","WEST:SAN6656",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"SANDLER LAKES DR - 6656","_cte_leadsp"
"LS-004188","VOYSEY PL","59","STJOHNS:VOY59",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"VOYSEY PL - 59","_cte_leadsp"
