CMMS_ASSET_ID,PI_TAG,BASIN,AREA_FT2,STATION_NAME,TEMPLATE
LS-000103,NASSAU:AME95352,NASSAU,50.3,AMELIA CONCOURSE - 95352,_cte_lead
LS-000974,NASSAU:GRA96037,NASSAU,28.3,GRAND OAKS LN - 96037,_cte_lead
LS-000457,NASSAU:BRA95135,NASSAU,50.3,BRADY POINT RD - 95135,_cte_lead
LS-001008,NASSAU:HAM861323,NASSAU,50.3,NORTH HAMPTON CLUB WAY - 861323,_cte_lead
LS-001443,NASSAU:MEN41,NASSAU,44.4,MENTORIA RD - 75999,_cte_lead
LS-001566,NASSAU:NIC76210,NASSAU,50.3,NICHOLAS CUTINHA RD - 76210,_cte_lead
LS-002139,NASSAU:STA464004,NASSAU,28.3,STATE RD 200 - 464018,_cte_lead
LS-002143,NASSAU:STA5367,NASSAU,19.63495408,SR 9 (I-95 WEIGH STATION SB) - 5367,_cte_lead
LS-002144,NASSAU:STA5400,NASSAU,19.63495408,SR 9 (I-95 WEIGH STATION NB) - 5400,_cte_lead
LS-001796,NORTH:POR3774,CEDAR BAY,28.3,PORT JACKSONVILLE PKWY - 3774,_cte_lead
LS-001795,NORTH:POR3034,CEDAR BAY,50.3,PORT JACKSONVILLE PKWY - 3034,_cte_lead
LS-002225,EAST:SUM3751,ARLINGTON EAST,78.5,SUMMERLIN LN - 3751,_cte_lead
LS-001110,NORTH:HOW1560,CEDAR BAY,50.3,HOWARD RD - 1560,_cte_lead
LS-001186,EAST:KER4800,ARLINGTON EAST,50.3,KERNAN BLVD S - 4800,_cte_lead
LS-001407,WEST:MAR225,BUCKMAN,50.3,MARISCO WAY - 225,_cte_lead
LS-001512,NORTH:MYR55,BUCKMAN,153.9,MYRTLE AVE N - 55,_cte_lead
LS-000398,NORTH:BLA12255,CEDAR BAY,19.63495408,BLACK WALNUT CT - 12255,_cte_lead
LS-001600,STJOHNS:DUR115,BLACKS FORD,50.3,NORTH DURBIN PKWY - 115,_cte_lead
LS-001474,WEST:MIS6781,SOUTHWEST,50.3,MISTY VIEW DR - 6781,_cte_lead
LS-001446,WEST:MER8120,SOUTHWEST,78.5,MERCHANTS GATE DR - 8120,_cte_lead
LS-000367,STJOHNS:BED178,BLACKS FORD,50.3,BEDSTONE DR - 178,_cte_lead
LS-002119,NORTH:SPR11651,CEDAR BAY,50.3,SPRING BOARD DR - 11651,_cte_lead
LS-002239,EAST:SUN12510,ARLINGTON EAST,50.3,SUNCHASE DR - 12510,_cte_lead
LS-001615,WEST:OAK573,SOUTHWEST,50.3,OAKLEAF PLANTATION PKWY - 573,_cte_lead
LS-002286,STJOHNS:TOL136,BLACKS FORD,19.63495408,TOLLERTON AVE - 136,_cte_lead
LS-000604,WEST:COL5604,SOUTHWEST,28.3,COLLINS RD - 5604,_cte_lead
LS-001923,WEST:ROU5867,BUCKMAN,50.3,ROUND TABLE RD - 5867,_cte_lead
LS-000531,EAST:CAT3750,ARLINGTON EAST,50.3,CATANIA PL - 3750,_cte_lead
LS-001893,NORTH:RIV11291,CEDAR BAY,50.3,RIVERSTONE WAY - 11291,_cte_lead
LS-000219,WEST:AVE4739,SOUTHWEST,28.3,AVENT DR - 4739,_cte_lead
LS-001138,NORTH:ISL933,CEDAR BAY,50.3,ISLAND POINT DR - 933,_cte_lead
LS-000224,NORTH:BAI15807,CEDAR BAY,50.3,BAINEBRIDGE DR - 15807,_cte_lead
LS-000225,NORTH:BAI15854,CEDAR BAY,50.3,BAINEBRIDGE DR - 15854,_cte_lead
LS-000470,NORTH:BRO1261,BUCKMAN,50.3,BROAD ST - 1261,_cte_lead
LS-000110,WEST:ARB8825,SOUTHWEST,50.3,ARBOR BREEZE LN - 8825,_cte_lead
LS-001372,WEST:LOU6331,SOUTHWEST,50.3,LOUIS CLARK CT - 6331,_cte_lead
LS-000231,NORTH:BAR2158,CEDAR BAY,28.3,BARNSTORMER RD - 2158,_cte_lead
LS-002076,NORTH:SMI2057,CEDAR BAY,28.3,SMITH POINT DR - 2057,_cte_lead
LS-002474,NORTH:YEL12611,CEDAR BAY,50.3,YELLOW BLUFF RD - 12611,_cte_lead
LS-003143,NORTH:PAL11740,CEDAR BAY,78.5,PALM LAKE DR - 11740,_cte_lead
LS-001936,WEST:SAG6132,SOUTHWEST,28.3,SAGE WILLOW WAY - 6132,_cte_lead
LS-002983,SOUTH:ACS8224,ARLINGTON EAST,50.3,A C SKINNER PKWY - 8224,_cte_lead
LS-003194,NASSAU:VIL87009,NASSAU,28.3,VILLA LN - 87009,_cte_lead
LS-000878,WEST:FIR8570,SOUTHWEST,50.3,FIRETOWER RD - 8570,_cte_lead
LS-002437,NORTH:WIL5160,CEDAR BAY,50.3,WILLIAM MILLS ST - 5160,_cte_lead
LS-001370,WEST:LOT11038,SOUTHWEST,50.3,LOTHMORE RD - 11038,_cte_lead
LS-000002,NORTH:1ST2580,BUCKMAN,19.63495408,1ST ST W - 2580,_cte_lead
LS-000007,NORTH:45T1646,BUCKMAN,19.63495408,45TH ST W - 1646,_cte_leadsp
LS-002896,STJOHNS:A1A4451,PONCE DE LEON,50.3,COASTAL HWY - 4451,_cte_lead
LS-000113,EAST:ARB1092,BUCKMAN,19.63495408,ARBOR LN - 1092,_cte_lead
LS-000241,STJOHNS:BAR6046,GREENLAND,50.3,BARTRAM VILLAGE DR - 6046,_cte_lead
LS-000245,NORTH:BAY4,BUCKMAN,19.63495408,BAY ST E - 4,_cte_lead
LS-000357,WEST:BEA15701,BUCKMAN,50.26548246,BEAVER ST W - 15701,_cte_lead
LS-000340,EAST:BEA9815,ARLINGTON EAST,20.3,BEACH BLVD - 9815,_cte_lead
LS-000386,WEST:BIL1850,SOUTHWEST,19.63495408,BILODEAU CT - 1850,_cte_lead
LS-000468,WEST:BRI5210,SOUTHWEST,28.3,BRIGHTON PARK LN - 5210,_cte_lead
LS-000504,NORTH:CAM11775,CEDAR BAY,19.63495408,CAMDEN RD - 11775,_cte_lead
LS-000530,NORTH:CAT451,BUCKMAN,28.3,CATHERINE ST - 451,_cte_lead
LS-000547,WEST:CHA549,SOUTHWEST,50.3,CHAFFEE POINT BLVD - 549,_cte_lead
LS-000592,STJOHNS:CLO2399,BLACKS FORD,28.3,CLOVELLY LN W - 2399,_cte_lead
LS-001664,EAST:COM5303,ARLINGTON EAST,50.3,COMMISSIONERS DR - 5303,_cte_lead
LS-000639,STJOHNS:COU2740,BLACKS FORD,113.1,COUNTY RD 210 - 2740,_cte_lead
LS-000731,NORTH:DIX2101,CEDAR BAY,28.3,DIXIE CLIPPER RD - 2101,_cte_lead
LS-000778,STJOHNS:EAG954,BLACKS FORD,50.3,EAGLE POINT DR - 954,_cte_lead
LS-000789,EAST:EDE5681,ARLINGTON EAST,28.3,EDENFIELD RD - 5681,_cte_lead
LS-000853,WEST:EXL7260,SOUTHWEST,50.3,EXLINE RD - 7260,_cte_lead
LS-000921,EAST:FTC8301,ARLINGTON EAST,19.63495408,FT CAROLINE RD - 8301,_cte_lead
LS-000940,EAST:GAT12333,ARLINGTON EAST,19.63495408,GATELY RIDGE CT - 12333,_cte_lead
LS-000937,SOUTH:GAT8290,ARLINGTON EAST,50.3,GATE PKWY W - 8290,_cte_lead
LS-000943,SOUTH:GAZ6111,MANDARIN,28.3,GAZEBO PARK PL N - 6111,_cte_lead
LS-000979,WEST:GRA6500,SOUTHWEST,63.6,GRAYFIELD DR - 6500,_cte_leadsp
LS-000996,EAST:GRO1332,BUCKMAN,19.63495408,GROSVNER SQ DR - 1332,_cte_lead
LS-001034,WEST:HAW8895,SOUTHWEST,50.3,HAWKEYE CIR - 8895,_cte_lead
LS-001085,SOUTH:HIL3907,ARLINGTON EAST,50.3,HILLSTEAD LN - 3907,_cte_lead
LS-001111,EAST:HUC2336,ARLINGTON EAST,28.3,HUCKINS CT - 2336,_cte_lead
LS-001121,STJOHNS:RESI95S,BLACKS FORD,19.63495408,I-95 REST AREA SOUTHBOUND - NA,_cte_lead
LS-001144,WEST:JAM1956,SOUTHWEST,28.3,JAMMES RD - 1956,_cte_lead
LS-001162,STJOHNS:JOH391,BLACKS FORD,50.3,JOHNS CREEK PKWY - 391,_cte_lead
LS-001161,STJOHNS:JOH231,BLACKS FORD,50.3,JOHNS CREEK PKWY - 231,_cte_lead
LS-001200,EAST:KLI3221,ARLINGTON EAST,20.3,KLINE RD - 3221,_cte_lead
LS-001266,EAST:LAN1700,MONTEREY,28.3,LANSDOWNE DR - 1700,_cte_lead
LS-001261,WEST:LAN1973,SOUTHWEST,19.63495408,LANE AVE S - 1973,_cte_lead
LS-001330,STJOHNS:SAM470,BLACKS FORD,78.5,SAMPSON WAY - 470,_cte_lead
LS-001351,SOUTH:LON12080,MANDARIN,28.3,LONDON LAKE DR W - 12080,_cte_lead
LS-002894,NASSAU:MAJ85057,NASSAU,113.1,MAJESTIC WALK BLVD - 85057,_cte_lead
LS-001399,WEST:MAN1466,SOUTHWEST,50.3,MANOTAK AVE - 1466,_cte_lead
LS-001392,SOUTH:MAN14842,MANDARIN,28.3,MANDARIN RD - 14842,_cte_lead
LS-001414,STJOHNS:MAR194,GREENLAND,50.3,MARSH VIEW HAVEN DR - 194,_cte_lead
LS-001436,SOUTH:MEA7901,ARLINGTON EAST,19.63495408,MEADOW VISTA DR - 7901,_cte_lead
LS-001439,EAST:MEE3801,MONTEREY,19.63495408,MEEK DR - 3801,_cte_lead
LS-001456,NORTH:MET1,BUCKMAN,19.63495408,METRO PARK - 1200,_cte_lead
LS-001480,EAST:MON3780,ARLINGTON EAST,50.3,MONTEBELLO WAY - 3780,_cte_lead
LS-001476,NORTH:MON4861,BUCKMAN,50.3,MONCRIEF RD - 4861,_cte_lead
LS-001504,NORTH:MOS15598,CEDAR BAY,28.3,MOSS HOLLOW DR - 15598,_cte_lead
LS-001517,NORTH:NAT10965,CEDAR BAY,28.3,NATALIE DR - 10965,_cte_lead
LS-001561,NORTH:NOR1,CEDAR BAY,50.26548246,HECKSCHER DR - 4377,_cte_lead
LS-001562,NORTH:NOR2,CEDAR BAY,50.26548246,HECKSCHER DR - 4377,_cte_lead
LS-001563,NORTH:NOR3,CEDAR BAY,50.26548246,HECKSCHER DR - 4377,_cte_lead
LS-001564,NORTH:NOR4,CEDAR BAY,19.63495408,HECKSCHER DR - 4377,_cte_lead
LS-001619,STJOHNS:OCE103,PONCE DE LEON,28.3,OCEAN GRANDE DR - 103,_cte_lead
LS-001624,WEST:OLD5447,SOUTHWEST,50.3,OLD COLONY DR - 5447,_cte_lead
LS-001629,SOUTH:OLD8833,MANDARIN,19.63495408,OLD KINGS RD S - 8833,_cte_lead
LS-001775,WEST:PLA4191,SOUTHWEST,50.3,PLANTATION OAKS BLVD - 4191,_cte_lead
LS-001773,WEST:PLA7616,SOUTHWEST,28.3,PLANTATION BAY DR - 7616,_cte_lead
LS-001792,STJOHNS:PON280A,PONTE VEDRA,50.3,PONTE VEDRA BLVD - 280-A,_cte_lead
LS-001804,SOUTH:POW6513,ARLINGTON EAST,50.3,POWERS AVE - 6513,_cte_lead
LS-001807,WEST:PRE12101,BUCKMAN,50.3,PRESIDENTS CT - 1201,_cte_lead
LS-001840,WEST:RAM7265,SOUTHWEST,50.3,RAMPART RD - 7265,_cte_lead
LS-001850,WEST:RED4941,SOUTHWEST,19.63495408,REDSTONE DR - 4941,_cte_lead
LS-001860,NORTH:RHO6831,BUCKMAN,23.8,RHODE ISLAND DR E - 6831,_cte_lead
LS-002011,WEST:SAN6500,SOUTHWEST,50.3,SANDLERS PRESERVE DR - 6500,_cte_lead
LS-002063,WEST:SIE8059,BUCKMAN,50.3,SIERRA GARDENS DR - 8059,_cte_lead
LS-002085,STJOHNS:SOU375,BLACKS FORD,28.3,SOUTH HAMPTON CLUB WAY - 375,_cte_lead
LS-002087,STJOHNS:SOU501,PONTE VEDRA,28.3,SOUTH SEA LNKE LN - 501,_cte_lead
LS-002105,SOUTH:SOU7587,ARLINGTON EAST,28.3,SOUTHSIDE BLVD - 7587,_cte_lead
LS-002129,EAST:SPR3924,BUCKMAN,50.3,SPRING PARK RD - 3924,_cte_lead
LS-002180,STJOHNS:STJ311,BLACKS FORD,28.3,ST JOHNS GOLF DR - 311,_cte_lead
LS-002178,STJOHNS:STJ392,BLACKS FORD,78.5,ST JOHNS FOREST BLVD - 392,_cte_lead
LS-002203,WEST:STO3156,SOUTHWEST,50.3,STONEBRIER RIDGE DR - 3156,_cte_lead
LS-002261,WEST:TEQ5316,SOUTHWEST,19.63495408,TEQUESTA CT - 5316,_cte_lead
LS-002910,STJOHNS:TID92,GREENLAND,50.3,TIDECREST PKWY - 92,_cte_lead
LS-002305,EAST:TRA7457,ARLINGTON EAST,28.3,TRAILS END RD - 7457,_cte_lead
LS-002331,EAST:UNI3500,MONTEREY,28.3,UNIVERSITY BLVD N - 3500,_cte_lead
LS-002342,EAST:UNI4085,MONTEREY,28.3,UNIVERSITY BLVD N - 4085,_cte_lead
LS-002365,NASSAU:VEN86014,NASSAU,50.3,VENETIAN AVE - 86014,_cte_lead
LS-002372,SOUTH:VIC3176,BUCKMAN,28.3,VICTORIA PARK RD - 3176,_cte_lead
LS-002379,WEST:WAK667,SOUTHWEST,50.3,WAKEVIEW DR - 667,_cte_lead
LS-002381,STJOHNS:WAL14951,GREENLAND,50.3,WALDEN SPRINGS WAY - 14951,_cte_lead
LS-002392,SOUTH:WAT12014,MANDARIN,28.3,WATCH TOWER DR - 12014,_cte_lead
LS-002399,EAST:WAY3758,MONTEREY,28.3,WAYLAND ST - 3758,_cte_lead
LS-002451,NORTH:WIL3110,BUCKMAN,19.63495408,WILSON ST - 3110,_cte_lead
LS-002453,STJOHNS:WIN2484,BLACKS FORD,28.3,WINCHESTER LN - 2484,_cte_lead
LS-002462,STJOHNS:WOO1195,BLACKS FORD,19.63495408,WOOD DUCK HOLLOW - 1195,_cte_lead
LS-002907,NORTH:YEA10480,CEDAR BAY,28.3,YEAGER RD - 10480,_cte_lead
LS-001377,NORTH:MAG16433,CEDAR BAY,78.5,MAGNOLIA GROVE WAY - 16433,_cte_lead
LS-003192,WEST:WES7445,SOUTHWEST,50.3,WESTLAND OAKS DR - 7445,_cte_leadsp
LS-000510,NORTH:CAN2418,CEDAR BAY,28.3,CANEY WOOD CT S - 2418,_cte_lead
LS-001862,NORTH:RHO6910,BUCKMAN,19.63495408,RHODE ISLAND DR W - 6910,_cte_lead
LS-001623,STJOHNS:OLD150,GREENLAND,50.3,OLD BLUFF DR - 150,_cte_lead
BPS-003387,STJOHNS:TWI106M,GREENLAND,50.26548246,TWIN CREEK DR - 106,_cte_lead
LS-000961,WEST:GOL8235,BUCKMAN,50.3,GOLDEN BAMBOO DR - 8235,_cte_lead
LS-003220,STJOHNS:DAV74,GREENLAND,50.3,DAVIS PARK RD - 74,_cte_lead
LS-003177,NASSAU:PRA32026,NASSAU,50.3,PRAIRIE PARKE PL - 32026,_cte_lead
LS-000516,WEST:CAR9344,SOUTHWEST,50.3,CARACARA DR - 9344,_cte_lead
LS-003176,NASSAU:SUN32664,NASSAU,50.3,SUNNY PARKE DR - 32664,_cte_lead
LS-003196,SOUTH:ILA10446,MANDARIN,50.3,ILAH RD - 10466,_cte_lead
LS-001498,WEST:MOR6084,SOUTHWEST,19.63495408,MORSE AVE - 6084,_cte_lead
LS-003247,WEST:NEW4950,SOUTHWEST,50.3,NEW WORLD AVE - 4950,_cte_lead
LS-000299,EAST:BEA14008,ARLINGTON EAST,50.3,BEACH BLVD - 14008,_cte_lead
LS-003322,NORTH:BIS1406,CEDAR BAY,28.3,BISCAYNE GROVE LN - 1406,_cte_lead
LS-001608,STJOHNS:NOT801,BLACKS FORD,70.9,NOTTAGE HILL ST - 801-1,_cte_lead
LS-000514,NORTH:CAP3230,CEDAR BAY,50.3,CAPPER RD - 3230,_cte_lead
LS-003478,WEST:CHE8572,SOUTHWEST,28.3,CHERYL ANN LN - 8572,_cte_lead
LS-001639,WEST:OLD7184,BUCKMAN,50.3,OLD PIONEER RD - 7184,_cte_lead
LS-003367,STJOHNS:STE382,BLACKS FORD,78.5,STERNWHEEL DR - 382,_cte_lead
LS-003281,NORTH:POR2627,CEDAR BAY,28.3,PORT INDUSTRIAL DR - 2627,_cte_lead
LS-001328,NASSAU:LEN87073,NASSAU,50.3,LENTS  RD - 87073,_cte_lead
LS-000535,NORTH:CED10889,CEDAR BAY,28.3,CEDAR BRANCH RD - 10889,_cte_lead
LS-002426,NASSAU:WIL95318,NASSAU,50.3,WILD CHERRY DR - 95318,_cte_lead
LS-000437,STJOHNS:BLU733,GREENLAND,50.3,BLUEWATER DR - 733,_cte_lead
LS-000436,STJOHNS:BLU1323,GREENLAND,50.3,BLUEWATER DR - 1323,_cte_lead
LS-000435,STJOHNS:BLU125,GREENLAND,113.1,BLUEWATER DR - 125,_cte_lead
LS-000397,STJOHNS:BLA908,GREENLAND,50.3,BLACK CHERRY DR - 908,_cte_lead
LS-000221,EAST:AVI855,ARLINGTON EAST,28.3,AVIATION DR - 855,_cte_lead
LS-002049,STJOHNS:SHE172,BLACKS FORD,50.3,SHETLAND DR - 172,_cte_lead
LS-001378,STJOHNS:MAH189,BLACKS FORD,50.3,MAHOGANY BAY DR - 189,_cte_lead
LS-001819,STJOHNS:PUR42,GREENLAND,50.3,PURITAN RD - 42,_cte_lead
LS-001822,STJOHNS:QUE218,BLACKS FORD,50.3,QUEEN VICTORIA AVE - 218,_cte_lead
LS-002475,NASSAU:YOR97093,NASSAU,28.3,YORKSHIRE DR - 97093,_cte_lead
LS-001601,STJOHNS:DUR585,BLACKS FORD,50.3,NORTH DURBIN PKWY - 585,_cte_lead
LS-001597,WEST:NOR8591,SOUTHWEST,50.3,NOROAD - 8591,_cte_lead
LS-000912,EAST:FTC3752,ARLINGTON EAST,28.3,FT CAROLINE HARBOR DR - 3752,_cte_lead
LS-002368,STJOHNS:VEV14001,MANDARIN,50.3,VEVERAS DR - 14001,_cte_lead
LS-001947,WEST:SAM11400,SOUTHWEST,78.5,SAM CARUSO WAY - 11400,_cte_lead
LS-000945,WEST:GEN10288,BUCKMAN,50.3,GENERAL AVE - 10288,_cte_lead
LS-001883,NORTH:RIN3763,CEDAR BAY,50.3,RINGNECK DR - 3763,_cte_lead
LS-000236,STJOHNS:BAR13551,MANDARIN,50.3,BARTRAM PARK BLVD - 13551,_cte_lead
LS-002469,STJOHNS:WOR180,BLACKS FORD,50.3,WORTHINGTON PKWY - 180,_cte_lead
LS-001199,WEST:KIR3601,SOUTHWEST,63.6,KIRKPATRICK DR - 3601,_cte_lead
LS-000795,NORTH:MCL3335,BUCKMAN,50.3,MCLENDON ST - 3335,_cte_lead
LS-002134,STJOHNS:STA3142,BLACKS FORD,28.3,STATE RD 13 - 3142,_cte_leadsp
LS-001888,STJOHNS:RIV425,GREENLAND,50.3,RIVER RUN BLVD - 425,_cte_lead
LS-001919,NASSAU:ROS87613,NASSAU,50.3,ROSES BLUFF RD - 87613,_cte_lead
LS-000482,NASSAU:BRO75025,NASSAU,50.3,BROOKWOOD DR - 75025,_cte_lead
LS-001037,WEST:HAW3689,SOUTHWEST,78.5,HAWKS VIEW DR - 3689,_cte_lead
LS-002463,NASSAU:WOO95346,NASSAU,78.5,WOODBRIDGE PKWY - 95346,_cte_lead
LS-001210,NASSAU:LAG65134,NASSAU,50.3,LAGOON FOREST DR - 65134,_cte_lead
LS-001885,NASSAU:RIV65096,NASSAU,78.5,RIVER GLEN PKWY - 65096,_cte_lead
LS-002241,SOUTH:SUR11874,ARLINGTON EAST,50.3,SURF BIRD CIR - 11874,_cte_lead
LS-000114,NORTH:ARB9420,BUCKMAN,50.3,ARBOR OAK LN - 9420,_cte_lead
LS-001141,STJOHNS:IVE1318,BLACKS FORD,50.3,IVYHEDGE AVE - 1318,_cte_lead
LS-001139,STJOHNS:ISL112,BLACKS FORD,78.5,ISLESBROOK PKWY - 112,_cte_lead
LS-001382,STJOHNS:MAJ39,GREENLAND,78.5,MAJESTIC EAGLE DR - 39,_cte_lead
LS-001097,STJOHNS:HOL147,JCP,28.3,HOLLY BERRY LN - 147,_cte_leadsp
LS-003388,STJOHNS:FTW63,GREENLAND,50.3,FORT WADE RD - 63,_cte_lead
LS-003900,STJOHNS:DUR887,BLACKS FORD,50.3,DURBIN PKWY N - 887,_cte_leadsp
LS-003613,STJOHNS:FIE96,BLACKS FORD,50.3,FIELD CREST DR S - 96,_cte_lead
LS-001811,EAST:PRI13383,ARLINGTON EAST,19.63495408,PRINCESS KELLY DR - 13383,_cte_lead
LS-000023,WEST:MAG5097,SOUTHWEST,50.3,MAGNOLIA VALLEY DR - 5097,_cte_lead
LS-000777,WEST:EAG5020,SOUTHWEST,19.63495408,EAGLE NATURE TRL - 5020,_cte_lead
LS-003514,SOUTH:RGS9766,ARLINGTON EAST,78.5,R G SKINNER PKWY - 9766,_cte_lead
LS-001263,SOUTH:LAN11787,MANDARIN,50.3,LANIER CREEK DR - 11787,_cte_lead
LS-000073,WEST:AER13650,SOUTHWEST,28.27,AEROSPACE WAY - 13650,_cte_leadsp
LS-003513,STJOHNS:BAR15051,GREENLAND,50.3,BARTRAM SPRINGS PKWY - 15051,_cte_lead
LS-001783,NASSAU:PLU79734,NASSAU,50.3,PLUMMERS CREEK DR - 79734,_cte_lead
LS-003483,EAST:FRE8704,ARLINGTON EAST,50.3,FREE AVE - 8704,_cte_lead
LS-002376,NORTH:SAN6794,CEDAR BAY,50.3,SANDLE DR - 6794,_cte_lead
LS-003883,STJOHNS:CHE164,BLACKS FORD,78.5,CHERRY LAUREL PL - 164,_cte_lead
LS-003876,EAST:DON17,ARLINGTON EAST,50.3,DONGALLA CT - 19,_cte_leadsp
LS-003717,STJOHNS:CAP228,GREENLAND,50.3,CAPTIVA DR - 228,_cte_lead
LS-003709,EAST:JAS7711,ARLINGTON EAST,50.3,JASPER AVE - 7711,_cte_lead
LS-003485,EAST:JAS8494,ARLINGTON EAST,28.3,JASPER AVE - 8494,_cte_leadsp
LS-003484,EAST:IND8516,ARLINGTON EAST,28.3,INDIA AVE - 8516,_cte_leadsp
LS-003707,EAST:HAR7700,ARLINGTON EAST,28.3,HARE AVE - 7700,_cte_leadsp
LS-003705,EAST:HAR8605,ARLINGTON EAST,28.3,HARE AVE - 8605,_cte_leadsp
LS-003706,EAST:GAL8603,ARLINGTON EAST,28.3,GALVESTON AVE - 8603,_cte_leadsp
LS-003708,EAST:ARL512,ARLINGTON EAST,28.3,ARLINGTON PL - 512,_cte_leadsp
LS-003480,EAST:KON8469,ARLINGTON EAST,28.3,KONA AVE - 8469,_cte_leadsp
LS-003704,EAST:KON8744,ARLINGTON EAST,28.3,KONA AVE - 8744,_cte_leadsp
LS-003515,STJOHNS:LIT343,GREENLAND,50.3,LITTLE RIVER RD - 343,_cte_lead
LS-003886,NORTH:RED5709,BUCKMAN,50.3,REDPOLL AVE - 5709,_cte_lead
LS-003890,STJOHNS:MAN246,GREENLAND,50.3,MANGROVE THICKET BLVD - 246,_cte_leadsp
LS-003891,STJOHNS:HOW156,GREENLAND,50.3,HOWLAND DR - 156,_cte_leadsp
LS-001475,NORTH:MON3942,BUCKMAN,28.3,MONCRIEF RD - 3942,_cte_lead
LS-003747,WEST:DRY509,SOUTHWEST,50.3,DRYSDALE DR - 506,_cte_leadsp
LS-003902,SOUTH:WEX9498,MANDARIN,28.3,WEXFORD CHASE RD - 9498,_cte_leadsp
LS-003901,NORTH:AIR60,CEDAR BAY,28.3,AIRPORT CENTER DR - 80,_cte_leadsp
LS-003920,NORTH:PEA7891,BUCKMAN,28.5,PEARL ST N - 7891,_cte_leadsp
LS-002407,NORTH:WES6911,BUCKMAN,19.63495408,WEST VIRGINIA AVE - 6911,_cte_lead
LS-003910,SOUTH:OLD12222,MANDARIN,28.3,SILVERTHORN DR - 4649,_cte_leadsp
LS-003921,NASSAU:COM87447,NASSAU,50.3,COMMERCE BLVD - 87447,_cte_leadsp
LS-003964,STJOHNS:WAN172,GREENLAND,50.3,WANDERING WOODS WAY - 172,_cte_leadsp
LS-003965,STJOHNS:FEV168,BLACKS FORD,50.3,FEVER HAMMOCK DR - 168,_cte_leadsp
LS-003966,SOUTH:HOO12604,MANDARIN,28.3,HOOD LANDING RD - 12604,_cte_leadsp
LS-001101,EAST:HOM2223,BUCKMAN,19.63495408,HOME PARK CIR E - 2223,_cte_lead
LS-003978,SOUTH:TAR3925,MANDARIN,28.3,TAR KILN RD - 3925,_cte_leadsp
LS-003979,NORTH:WOR503,CEDAR BAY,28.3,WORCESTER CT - 503,_cte_leadsp
LS-003980,STJOHNS:GOS100,GREENLAND,50.3,GOSPEL DR - 100,_cte_leadsp
LS-003976,SOUTH:WES2829,MANDARIN,28.3,WESTBERRY RD - 2829,_cte_leadsp
LS-003983,STJOHNS:GUL200,GREENLAND,50.3,GULFSTREAM WAY - 200,_cte_leadsp
LS-003986,SOUTH:PAR11162,MANDARIN,50.3,PARKSIDE PRESERVE WAY - 11162,_cte_leadsp
LS-003984,STJOHNS:VES103,GREENLAND,50.3,VESTAVIA CT - 105,_cte_leadsp
LS-003985,SOUTH:WHI12386,MANDARIN,28.3,WHITMORE OAKS DR - 12386,_cte_leadsp
LS-003989,EAST:BRA10078,ARLINGTON EAST,28.3,BRADLEY RD - 10078,_cte_leadsp
LS-003714,SOUTH:PHI12121,ARLINGTON EAST,50.3,PHILIPS HWY - 12121,_cte_leadsp
LS-003987,STJOHNS:PER386,BLACKS FORD,50.3,PERDIDO ST - 386,_cte_leadsp
LS-003995,EAST:DEV8930,ARLINGTON EAST,50.3,DEVON PINES DR - 8930,_cte_leadsp
LS-003826,NASSAU:BRI87057,NASSAU,50.3,BRISTOL AVE - 87057,_cte_lead
LS-004000,WEST:LON7326,SOUTHWEST,50.3,LONGLEAF BRANCH DR - 7326,_cte_leadsp
LS-003999,SOUTH:SUN4760,MANDARIN,28.3,SUNBEAM RD - 4760,_cte_leadsp
LS-004001,SOUTH:JUL3701,MANDARIN,28.3,JULINGTON CREEK RD - 3701,_cte_leadsp
LS-004004,STJOHNS:LON6125,BLACKS FORD,50.3,LONGLEAF PINE PKWY - 6125,_cte_leadsp
LS-003997,STJOHNS:ANN251,BLACKS FORD,50.3,ANN SCOTT DR - 251,_cte_leadsp
LS-001120,STJOHNS:RESI95N,BLACKS FORD,19.63495408,I-95 REST AREA NORTHBOUND - 331,_cte_lead
LS-004012,SOUTH:OAK4424,MANDARIN,28.3,OAK VALLEY CT - 4424,_cte_leadsp
LS-004003,NORTH:HUT16073,CEDAR BAY,28.3,HUTTON LN - 16073,_cte_leadsp
LS-004006,EAST:CHR13026,ARLINGTON EAST,28.3,CHRISTINE MARIE CT - 13026,_cte_leadsp
LS-004008,EAST:PRE2878,ARLINGTON EAST,50.3,PREVEZA CT - 2878,_cte_leadsp
LS-004007,STJOHNS:ASP458,GREENLAND,50.3,ASPEN TRAILS DR - 458,_cte_leadsp
LS-004009,STJOHNS:BAR14992,BLACKS FORD,50.3,BARTRAM CREEK BLVD - 14992,_cte_leadsp
LS-004022,STJOHNS:LAG63,PONTE VEDRA,50.3,LAGOON COURSE DR - 63,_cte_leadsp
LS-004011,STJOHNS:NEW147,BLACKS FORD,50.3,NEWBERRY DR - 147,_cte_leadsp
LS-004014,STJOHNS:CAR46,BLACKS FORD,50.3,CARNATION ST - 46,_cte_leadsp
LS-004018,STJOHNS:TAT88,BLACKS FORD,50.3,TATE LN - 88,_cte_leadsp
LS-004020,STJOHNS:BAL258,BLACKS FORD,28.3,BALVENIE DR - 258,_cte_leadsp
LS-004025,NORTH:YEL14422,CEDAR BAY,28.3,YELLOW BLUFF RD - 14422,_cte_leadsp
