"Selected(x)","Parent","Name","ObjectType","Template","AttributeValue"
"x","WASTEWATER\EST FLOW\CEDAR BAY\HEMLOCK ST - 4351","CMMS Asset ID","Attribute","","LS-004362"
"x","WASTEWATER\EST FLOW\CEDAR BAY\HEMLOCK ST - 4351","PI Tag","Attribute","","NORTH:HEM4351"
"x","WASTEWATER\EST FLOW\CEDAR BAY\HEMLOCK ST - 4351","Wetwell Area","Attribute","","78.54"
"x","WASTEWATER\EST FLOW\CEDAR BAY\HEMLOCK ST - 4351","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\CEDAR BAY\HEMLOCK ST - 4351","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BLACKS FORD","LUMINOUS AVE - 322","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\LUMINOUS AVE - 322","CMMS Asset ID","Attribute","","LS-004363"
"x","WASTEWATER\EST FLOW\BLACKS FORD\LUMINOUS AVE - 322","PI Tag","Attribute","","STJOHNS:LUM322"
"x","WASTEWATER\EST FLOW\BLACKS FORD\LUMINOUS AVE - 322","Wetwell Area","Attribute","","113.1"
"x","WASTEWATER\EST FLOW\BLACKS FORD\LUMINOUS AVE - 322","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\LUMINOUS AVE - 322","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\SOUTHWEST","HARMONIOUS LN - 9110","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\HARMONIOUS LN - 9110","CMMS Asset ID","Attribute","","LS-004364"
"x","WASTEWATER\EST FLOW\SOUTHWEST\HARMONIOUS LN - 9110","PI Tag","Attribute","","WEST:HAR9110"
"x","WASTEWATER\EST FLOW\SOUTHWEST\HARMONIOUS LN - 9110","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\SOUTHWEST\HARMONIOUS LN - 9110","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\HARMONIOUS LN - 9110","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BLACKS FORD","CLAIBORNE LN - 592","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\CLAIBORNE LN - 592","CMMS Asset ID","Attribute","","LS-004365"
"x","WASTEWATER\EST FLOW\BLACKS FORD\CLAIBORNE LN - 592","PI Tag","Attribute","","STJOHNS:CLA592"
"x","WASTEWATER\EST FLOW\BLACKS FORD\CLAIBORNE LN - 592","Wetwell Area","Attribute","","63.62"
"x","WASTEWATER\EST FLOW\BLACKS FORD\CLAIBORNE LN - 592","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\CLAIBORNE LN - 592","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\ARLINGTON EAST","BAYMEADOWS CIR W - 8115","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\ARLINGTON EAST\BAYMEADOWS CIR W - 8115","CMMS Asset ID","Attribute","","LS-000256"
"x","WASTEWATER\EST FLOW\ARLINGTON EAST\BAYMEADOWS CIR W - 8115","PI Tag","Attribute","","SOUTH:BAY8115"
"x","WASTEWATER\EST FLOW\ARLINGTON EAST\BAYMEADOWS CIR W - 8115","Wetwell Area","Attribute","","78.54"
"x","WASTEWATER\EST FLOW\ARLINGTON EAST\BAYMEADOWS CIR W - 8115","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\ARLINGTON EAST\BAYMEADOWS CIR W - 8115","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BLACKS FORD","KINGBIRD DR - 405","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\KINGBIRD DR - 405","CMMS Asset ID","Attribute","","LS-004367"
"x","WASTEWATER\EST FLOW\BLACKS FORD\KINGBIRD DR - 405","PI Tag","Attribute","","STJOHNS:KIN405"
"x","WASTEWATER\EST FLOW\BLACKS FORD\KINGBIRD DR - 405","Wetwell Area","Attribute","","63.62"
"x","WASTEWATER\EST FLOW\BLACKS FORD\KINGBIRD DR - 405","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\KINGBIRD DR - 405","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BLACKS FORD","OAKMOSS DR - 436","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\OAKMOSS DR - 436","CMMS Asset ID","Attribute","","LS-004369"
"x","WASTEWATER\EST FLOW\BLACKS FORD\OAKMOSS DR - 436","PI Tag","Attribute","","STJOHNS:OAK436"
"x","WASTEWATER\EST FLOW\BLACKS FORD\OAKMOSS DR - 436","Wetwell Area","Attribute","","63.62"
"x","WASTEWATER\EST FLOW\BLACKS FORD\OAKMOSS DR - 436","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\OAKMOSS DR - 436","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BUCKMAN","MARE AVE - 6317","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BUCKMAN\MARE AVE - 6317","CMMS Asset ID","Attribute","","LS-004371"
"x","WASTEWATER\EST FLOW\BUCKMAN\MARE AVE - 6317","PI Tag","Attribute","","WEST:MAR6317"
"x","WASTEWATER\EST FLOW\BUCKMAN\MARE AVE - 6317","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\BUCKMAN\MARE AVE - 6317","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BUCKMAN\MARE AVE - 6317","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\SOUTHWEST","CONFERENCE DR - 5199","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\CONFERENCE DR - 5199","CMMS Asset ID","Attribute","","LS-004372"
"x","WASTEWATER\EST FLOW\SOUTHWEST\CONFERENCE DR - 5199","PI Tag","Attribute","","WEST:CON5199"
"x","WASTEWATER\EST FLOW\SOUTHWEST\CONFERENCE DR - 5199","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\SOUTHWEST\CONFERENCE DR - 5199","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\CONFERENCE DR - 5199","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\SOUTHWEST","SAILOR GROVE LN - 744","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\SAILOR GROVE LN - 744","CMMS Asset ID","Attribute","","LS-004374"
"x","WASTEWATER\EST FLOW\SOUTHWEST\SAILOR GROVE LN - 744","PI Tag","Attribute","","WEST:SAI744"
"x","WASTEWATER\EST FLOW\SOUTHWEST\SAILOR GROVE LN - 744","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\SOUTHWEST\SAILOR GROVE LN - 744","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\SAILOR GROVE LN - 744","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BLACKS FORD","HEADSTREAM DR - 141","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\HEADSTREAM DR - 141","CMMS Asset ID","Attribute","","LS-004375"
"x","WASTEWATER\EST FLOW\BLACKS FORD\HEADSTREAM DR - 141","PI Tag","Attribute","","STJOHNS:HEA141"
"x","WASTEWATER\EST FLOW\BLACKS FORD\HEADSTREAM DR - 141","Wetwell Area","Attribute","","63.62"
"x","WASTEWATER\EST FLOW\BLACKS FORD\HEADSTREAM DR - 141","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BLACKS FORD\HEADSTREAM DR - 141","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\SOUTHWEST","AIRCOUPE RD - 13500","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\AIRCOUPE RD - 13500","CMMS Asset ID","Attribute","","LS-004377"
"x","WASTEWATER\EST FLOW\SOUTHWEST\AIRCOUPE RD - 13500","PI Tag","Attribute","","WEST:AIR13500"
"x","WASTEWATER\EST FLOW\SOUTHWEST\AIRCOUPE RD - 13500","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\SOUTHWEST\AIRCOUPE RD - 13500","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\AIRCOUPE RD - 13500","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\BUCKMAN","VICTORIA CREEK LN - 5802","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\BUCKMAN\VICTORIA CREEK LN - 5802","CMMS Asset ID","Attribute","","LS-004376"
"x","WASTEWATER\EST FLOW\BUCKMAN\VICTORIA CREEK LN - 5802","PI Tag","Attribute","","NORTH:VIC5802"
"x","WASTEWATER\EST FLOW\BUCKMAN\VICTORIA CREEK LN - 5802","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\BUCKMAN\VICTORIA CREEK LN - 5802","cte","Element","_cte_leadsp",""
"x","WASTEWATER\EST FLOW\BUCKMAN\VICTORIA CREEK LN - 5802","hrt","Element","_hrt",""
"x","WASTEWATER\EST FLOW\SOUTHWEST","JEWELSTONE LN - 1331","Element","_Liftstation",""
"x","WASTEWATER\EST FLOW\SOUTHWEST\JEWELSTONE LN - 1331","CMMS Asset ID","Attribute","","LS-004380"
"x","WASTEWATER\EST FLOW\SOUTHWEST\JEWELSTONE LN - 1331","PI Tag","Attribute","","WEST:JEW1331"
"x","WASTEWATER\EST FLOW\SOUTHWEST\JEWELSTONE LN - 1331","Wetwell Area","Attribute","","50.27"
"x","WASTEWATER\EST FLOW\SOUTHWEST\JEWELSTONE LN - 1331","cte","Element","_cte_leadsp",""
