Join_Count,TARGET_FID,ANCILLARYR,ENABLED,FAC_OWNER,FAC_STATE,PLACED_BY,MODIFIED_B,DATE_PLACE,DATE_MODIF,GPS_X_COOR,GPS_Y_COOR,SYMBOL_ROT,DATA_SOURC,SUBTYPE,S_COMMON_N,MAINT_DIST,STREET_NAM,STREET_NUM,STATION_SY,PUMPSTATIO,HYPERLINK,GPS_LATITU,GPS_LONGIT,RECEIVING_,CMMS_ASSET,RFID_BARCO,PI_TAG,GENERATOR,DIESEL_PUM,GLOBALID,VALID_STRE,GIS_STREET,WETWELL_TO,WETWELL_IN,WETWELL_BT,BASIN_LOWP,CF_WETWELL,CF_WETWE_1,CF_WETWE_2,AVAIL_NUM,DATE_INSTA,MODEL_NODE,EQUIPMENT_,PARENT_EQU,GIS_OID,METER_NUMB,WATERTRACE,NAME,OWNER,TR_PLANT,STATUS,TYPE,GLOBALID_1,PLANTASSET,SHAPE_Leng,SHAPE_Area
1,1349,0,1,JEA,INS,dennsg,picktn,12/28/2005,8/6/2025,376377.00000000000,2153061.90000000000,0.00000000000,49342-48,1,NEW-5589,D3,NEW WORLD AVE,5589,NEW-5589,2,,,,WW-001,LS-001558,,WWL:WEST:NEW5589,,,{92DB6E55-FA33-4C6A-93CB-C40C74397C37},0,5589 NEW WORLD AVE,84.20000000000,0.00000000000,0.00000000000,,,,,,2/19/2004,,,,21442,0,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,1350,0,1,JEA,INS,longs,richp,1/6/2006,6/23/2025,521906.10000000000,2164712.40000000000,0.00000000000,WSSP P/S DATABASE,1,BEA-14750,D4,BEACH BLVD,14750,BEA-14750,1,,,,WW-011,LS-000305,,WWL:EAST:BEA14750,,,{FE66A8BE-5DF2-4420-8B75-CBFFCB6E7189},0,14750 BEACH BLVD,15.00000000000,0.00000000000,0.00000000000,,,,,,5/10/1988,,,,21444,20336777,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1351,0,1,JEA,INS,dennsg,picktn,1/19/2006,8/6/2025,426276.70000000000,2166543.40000000000,0.00000000000,WSSP P/S DATABASE,1,WHE-4801,D3,WHEELER AVE,4801,WHE-4801,2,,,,BUCKMAN,LS-002419,,WWL:WEST:WHE4801,,,{2560DB5F-78FB-493F-B858-DFD2DF1BC154},73261,4801 WHEELER AVE,16.62000000000,0.00000000000,0.00000000000,,,,,,8/29/2006,,,,21445,22716842,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,1352,0,1,JEA,INS,dennsg,picktn,1/20/2006,5/12/2025,426113.20000000000,2166954.30000000000,0.00000000000,WSSP P/S DATABASE,1,PAR-4815,D3,PARK ST,4815,PAR-4815,1,,,,BUCKMAN,LS-001683,,WWL:WEST:PAR4815,,,{3BDF91D7-55D7-4772-98E3-3A85510E96A2},69168,4815 PARK ST,16.98000000000,0.00000000000,0.00000000000,,,,,,6/3/2005,,,,21446,22424886,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,1353,0,1,JEA,INS,hancbt,picktn,2/1/2006,8/6/2025,0.00000000000,0.00000000000,0.00000000000,NOT IN WSSP,1,TID-125-A,D8,TIDES EDGE PL,125-A,TID-125A,1,,,,WW-013,LS-002271,,WWL:STJOHNS:TID125,,,{C53040EE-2EAE-432E-9A3E-735B683964E0},72347,125-A TIDES EDGE PL,8.16000000000,0.00000000000,0.00000000000,Yes,,,,,8/1/1988,,,,21447,0,6815744,Ponce De Leon,JEA,Ponce De Leon,Current,Public,{B11E9552-9E0F-44F9-95ED-AF2FB426A639},WW-013,30495.86728410000,15056974.64900000000
1,1354,0,1,JEA,INS,dennsg,picktn,2/2/2006,8/6/2025,428252.50000000000,2168294.90000000000,0.00000000000,WSSP P/S DATABASE,1,HAM-1396,D3,HAMILTON ST,1396,HAM-1396,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\49000_49999\49408-45.pdf,,,BUCKMAN,LS-001003,,WWL:WEST:HAM1396,,,{764EE6C0-EAF3-4742-A425-57F3F3F6AB77},65099,1396 HAMILTON ST,12.79000000000,0.00000000000,0.00000000000,,,,,,3/4/2005,,,,21448,20337163,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,1355,0,1,JEA,INS,longs,picktn,2/6/2006,8/6/2025,519035.00000000000,2154660.00000000000,0.00000000000,WSSP P/S DATABASE,1,MAR-4790,D4,MARSH HAMMOCK DR E,4790,MAR-4790,1,,,,WW-011,LS-001410,,WWL:EAST:MAR4790,,,{46D0FD08-09BE-4A54-A1F6-04136BCA3BD6},67705,4790 MARSH HAMMOCK DR E,7.50000000000,0.00000000000,0.00000000000,,,,,,10/16/1981,,,,21450,20337157,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1356,0,1,JEA,INS,dennsg,picktn,2/7/2006,8/6/2025,416996.20000000000,2174797.00000000000,0.00000000000,WSSP P/S DATABASE,1,FAI-711,D3,FAITH MEMORIAL DR,711,FAI-711,1,,,,WW-001,LS-000855,,WWL:WEST:FAI711,,,{2C6C4A52-AEEB-4718-B54C-5E3C9188D3CA},64058,711 FAITH MEMORIAL DR,22.55000000000,0.00000000000,0.00000000000,,,,,,11/9/2005,,,,21451,19645446,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,1358,0,1,JEA,INS,longs,richp,2/13/2006,6/23/2025,520322.20000000000,2161221.00000000000,0.00000000000,WSSP P/S DATABASE,1,FOG-3757,D4,FOGGY VEIL CT,3757,FOG-3757,1,,,,WW-011,LS-000895,,WWL:EAST:FOG3757,,,{C14DA3B5-53C0-44B4-A98D-0E416D63092C},0,3757 FOGGY VEIL CT,6.00000000000,0.00000000000,0.00000000000,,,,,,7/28/1998,,,,21454,20336848,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1359,0,1,JEA,INS,longs,picktn,2/14/2006,8/6/2025,521000.00000000000,2158343.90000000000,0.00000000000,WSSP P/S DATABASE,1,MAR-14657,D4,MARSH ISLAND LN,14657,MAR-14657,1,,,,WW-011,LS-001412,,WWL:EAST:MAR14657,,,{3B188AAB-95E8-4363-B2DB-6FC128DFF817},0,14657 MARSH ISLAND LN,8.00000000000,0.00000000000,0.00000000000,,,,,,9/28/1999,,,,21455,20194383,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1361,0,1,JEA,INS,hancbt,picktn,2/7/2006,5/12/2025,0.00000000000,0.00000000000,0.00000000000,PDL_006 & PDL_007/ NOT IN WSSP,1,TUR-85-A,D8,TURTLE BAY LN,85,TUR-85-A,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\UnitedWater\Ponce_De_Leon\PDL_006.pdf,,,WW-013,LS-002311,,WWL:STJOHNS:TUR199A,No,Yes,{8ACFA217-8958-4493-B417-A5FC5B9A0374},74706,85 TURTLE BAY LN,8.50000000000,0.00000000000,0.00000000000,,,,As Built,,6/7/1987,,,,21761,81842807,6815744,Ponce De Leon,JEA,Ponce De Leon,Current,Public,{B11E9552-9E0F-44F9-95ED-AF2FB426A639},WW-013,30495.86728410000,15056974.64900000000
1,1362,0,1,JEA,INS,longs,picktn,2/8/2006,8/6/2025,521472.20000000000,2162365.00000000000,0.00000000000,WSSP P/S DATABASE,1,COA-3660,D4,COASTAL VIEW DR,3660,COA-3660,1,,,,WW-011,LS-000595,,WWL:EAST:COA3660,,,{4DF02184-DC9D-4C8D-A253-63740FCF780C},0,3660 COASTAL VIEW DR,9.00000000000,0.00000000000,0.00000000000,,,,,,7/27/1998,,,,21762,20336847,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1363,0,1,JEA,INS,hancbt,picktn,2/13/2006,5/12/2025,0.00000000000,0.00000000000,0.00000000000,NOT IN WSSP,1,KIN-226,D8,KINGSTON DR,226,KIN-226,1,,,,WW-013,LS-001196,,WWL:STJOHNS:KIN226,,,{FE538C29-9275-4FCE-B3F5-0E7956C4677A},75336,226 KINGSTON DR,9.67000000000,0.00000000000,0.00000000000,,,,,,1/1/1988,,,,21763,0,6815744,Ponce De Leon,JEA,Ponce De Leon,Current,Public,{B11E9552-9E0F-44F9-95ED-AF2FB426A639},WW-013,30495.86728410000,15056974.64900000000
1,1364,0,1,JEA,INS,longs,picktn,2/16/2006,5/12/2025,518198.20000000000,2156374.10000000000,0.00000000000,WSSP P/S DATABASE,1,SAN-4467,D4,SAN PABLO RD S,4467,SAN-4467,1,,,,WW-011,LS-002006,,WWL:EAST:SAN4467,No,Yes,{6BF8BCD7-4DD9-4455-92BB-FA437BF98877},70725,4467 SAN PABLO RD S,3.50000000000,0.00000000000,0.00000000000,,,,,,5/26/1997,,,,21764,20337158,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1365,0,1,JEA,INS,longs,picktn,2/21/2006,8/6/2025,518455.00000000000,2162133.90000000000,0.00000000000,WSSP P/S DATABASE,1,JOS-14450,D4,JOSE VEDRA BLVD,14450,JOS-14450,1,,,,WW-011,LS-001166,,WWL:EAST:JOS14450,No,Yes,{E9CDF0C1-6534-4056-9F92-57A9B0D946FC},66200,14450 JOSE VEDRA BLVD,15.00000000000,0.00000000000,0.00000000000,,,,,,12/2/1986,,,,21765,20336595,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1366,0,1,JEA,INS,longs,picktn,2/23/2006,8/6/2025,519171.10000000000,2158838.40000000000,0.00000000000,WSSP P/S DATABASE,1,STA-14463,D4,STACEY RD,14463,STA-14463,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\76000_76999\76058.pdf,,,WW-011,LS-002187,,WWL:EAST:STA14463,No,Yes,{98407187-44F2-41AB-A29D-2C96CBA195D6},0,14463 STACEY RD,11.00000000000,0.00000000000,0.00000000000,,,,,,2/23/2006,,,,21767,51400806,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1368,0,1,JEA,INS,hancbt,picktn,3/2/2006,8/6/2025,458824.20000000000,2091929.60000000000,0.00000000000,WSSP P/S DATABASE,1,ROB-687,D8,ROBERTS RD,687,ROB-687,1,,,,WW-012,LS-001903,,WWL:STJOHNS:ROB687,,,{812532B8-888B-4FC1-997D-DBBEB71242BE},70363,687 ROBERTS RD,25.00000000000,0.00000000000,0.00000000000,,,,,,8/2/1995,,,,21772,0,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1369,0,1,JEA,INS,dennsg,picktn,3/6/2006,8/6/2025,444473.80000000000,2200418.50000000000,0.00000000000,WSSP P/S DATABASE,1,DEE-908,D2,DEERWOOD CIR N,908,DEE-908,1,,,,BUCKMAN,LS-000706,,WWL:NORTH:DEE908,,,{088DC899-3FE7-45F2-BA31-6F98AA13F50B},63232,908 DEERWOOD CIR N,12.25000000000,0.00000000000,0.00000000000,,,,,,10/14/2005,,,,21775,20337534,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,1370,0,1,JEA,INS,dennsg,picktn,3/6/2006,8/6/2025,428723.30000000000,2215926.20000000000,0.00000000000,WSSP P/S DATABASE,1,AND-4172,D2,ANDERSON WOODS DR,4172,AND-4172,1,,,,WW-004,LS-000104,,WWL:NORTH:AND4172,,,{974D5F59-2333-436A-8CE3-C792BCC00866},75654,4172 ANDERSON WOODS DR,8.60000000000,0.00000000000,0.00000000000,,,,,,11/30/2005,,,,21776,20337232,6815744,Cedar Bay,JEA,Cedar Bay,Current,Public,{2DD1F637-F20F-4C59-945E-1310649D3CDB},WW-004,448561.19175800000,3529987502.24000000000
1,1371,0,1,JEA,INS,chanp,picktn,2/24/2006,8/6/2025,485517.10000000000,2185099.40000000000,0.00000000000,WSSP P/S DATABASE,1,MIL-1400,D4,MILLCOE RD,1400,MIL-1400,2,,,,WW-011,LS-001462,,WWL:EAST:MIL1400,,,{10DE0D93-0F29-46E9-982E-7F07A76BA390},68055,1400 MILLCOE RD,34.00000000000,0.00000000000,0.00000000000,,,,,,2/25/1993,,,,22081,20336807,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1373,0,1,JEA,INS,longs,picktn,3/6/2006,8/6/2025,520411.00000000000,2160182.90000000000,0.00000000000,WSSP P/S DATABASE,1,CED-14600,D4,CEDAR ISLAND DR,14600,CED-14600,3,CANNOT LOCATE ASBUILT,-999,-999,WW-011,LS-000536,,WWL:EAST:CED14600,Yes,No,{59DA6FF0-19AB-4807-9A92-9EBAAF881FDA},0,14600 CEDAR ISLAND DR,7.50000000000,0.00000000000,0.00000000000,,,,,,10/1/2006,,,,22401,0,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1374,0,1,JEA,INS,hancbt,picktn,3/7/2006,5/12/2025,463219.00000000000,2096376.00000000000,0.00000000000,WSSP P/S DATABASE,1,CRE-1217,D8,CREEK BEND RD,1217,CRE-1217,1,,,,WW-012,LS-000646,,WWL:STJOHNS:CRE1217,,,{0447B5E4-6A60-4EAA-99DA-0ADA8864B2CF},62875,1217 CREEK BEND RD,17.25000000000,0.00000000000,0.00000000000,,,,,,8/13/1991,,,,22402,19645454,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1375,0,1,JEA,INS,longs,gamaaw,3/17/2006,7/30/2024,478915.00000000000,2191890.90000000000,0.00000000000,WSSP P/S DATABASE,1,INT-8083,D4,INTERNATIONAL VILLAGE DR,8083,INT-8083,1,,,,WW-010,LS-001134,,WWL:EAST:INT8083,,,{17A71219-C5B9-457E-B154-F9F514753A94},65883,8083 INTERNATIONAL VILLAGE DR,44.00000000000,0.00000000000,0.00000000000,,,,,,8/2/1988,,,,23043,20336881,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1376,0,1,JEA,INS,dennsg,picktn,3/28/2006,8/6/2025,442776.70000000000,2221701.30000000000,0.00000000000,WSSP P/S DATABASE,1,OAK-11487,D2,OAKLAWN RD,11487,OAK-11487,1,,,,WW-004,LS-001611,,WWL:NORTH:OAK11487,,,{2033B7BD-315A-4AAE-934A-A8D455ABA4D3},75660,11487 OAKLAWN RD,23.40000000000,0.00000000000,0.00000000000,,,,,,11/14/2005,,,,23361,20337539,6815744,Cedar Bay,JEA,Cedar Bay,Current,Public,{2DD1F637-F20F-4C59-945E-1310649D3CDB},WW-004,448561.19175800000,3529987502.24000000000
1,1377,0,1,JEA,INS,hancbt,picktn,3/29/2006,8/6/2025,462184.00000000000,2089988.00000000000,0.00000000000,WSSP P/S DATABASE,1,VIL-155,D8,VILLAGE GREEN AVE,155,VIL-155,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\75000_75999\75289.pdf,,,WW-012,LS-002375,,WWL:STJOHNS:VIL155,No,Yes,{4EB0F60C-B9F3-4AE9-A2C6-F5DFBBEB0C40},72877,155 VILLAGE GREEN AVE,27.48000000000,0.00000000000,0.00000000000,,,,,,5/14/1996,,,,23394,20337183,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1378,0,1,JEA,INS,hancbt,gamaaw,3/28/2006,7/31/2024,458383.00000000000,2097257.90000000000,0.00000000000,WSSP P/S DATABASE,1,CUN-1502,D8,CUNNINGHAM ESTATES RD,1502,CUN-1502,1,,,,WW-012,LS-000666,,WWL:STJOHNS:CUN1502,,,{FA428009-69B9-4AD7-AD44-F38B5ED92552},63012,1502 CUNNINGHAM ESTATES RD,14.00000000000,0.00000000000,0.00000000000,,,,,,8/1/1992,,,,23681,19645457,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1379,0,1,JEA,INS,dennsg,picktn,4/3/2006,8/6/2025,469878.90000000000,2155988.10000000000,0.00000000000,WSSP P/S DATABASE,1,BOW-6817,D5,BOWDEN RD,6817,BOW-6817,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\76000_76999\76059.pdf,,,BUCKMAN,LS-000448,,WWL:SOUTH:BOW6817,No,Yes,{E14F9B70-F71D-4A1C-A0A1-4450015C40E8},61110,6817 BOWDEN RD,15.86000000000,0.00000000000,0.00000000000,,,,,,6/3/2005,,,,24002,0,6815744,Buckman,JEA,Buckman,Current,Public,{BEF8178E-64FA-4A72-88AA-753A41F25537},BUCKMAN,575195.36979500000,3421527662.90000000000
1,1380,0,1,JEA,INS,chanp,picktn,4/6/2006,8/6/2025,486453.40000000000,2184436.90000000000,0.00000000000,WSSP P/S DATABASE,1,JON-1143,D4,JONES CREEK DR,1143,JON-1143,2,,,,WW-011,LS-001164,,WWL:EAST:JON1143,,,{CDC34C1D-F024-4248-B847-220E44D38B3D},66185,1143 JONES CREEK DR,38.42000000000,0.00000000000,0.00000000000,,,,,,7/28/1999,,,,24017,20336808,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1381,0,1,JEA,INS,hancbt,picktn,4/12/2006,8/6/2025,459339.00000000000,2094527.90000000000,0.00000000000,WSSP P/S DATABASE,1,MAL-1353,D8,MALLARD LANDING BLVD N,1353,MAL-1353,1,,,,WW-012,LS-001384,,WWL:STJOHNS:MAL1353,,,{C6787148-CBF1-4736-A591-4DFA6F4F641F},67490,1353 MALLARD LANDING BLVD N,22.50000000000,0.00000000000,0.00000000000,,,,,,8/1/1993,,,,24321,19645140,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1382,0,1,JEA,INS,dennsg,picktn,4/17/2006,8/6/2025,488535.00000000000,2225359.80000000000,0.00000000000,WSSP P/S DATABASE,1,CLA-5204,D2,CLAPBOARD CREEK DR,5204,CLA-5204,2,,,,WW-004,LS-000582,,WWL:NORTH:CLA5204,,,{77A4A202-FB0B-46C2-8F19-0CD88C45B219},75509,5204 CLAPBOARD CREEK DR,11.48000000000,0.00000000000,0.00000000000,,,,,,9/13/2005,,,,24337,20337769,6815744,Cedar Bay,JEA,Cedar Bay,Current,Public,{2DD1F637-F20F-4C59-945E-1310649D3CDB},WW-004,448561.19175800000,3529987502.24000000000
1,1383,0,1,JEA,INS,dennsg,picktn,4/17/2006,8/6/2025,489685.30000000000,2225927.40000000000,0.00000000000,WSSP P/S DATABASE,1,CAT-5503,D2,CATTLE CROSSING WAY,5503,CAT-5503,2,,,,WW-004,LS-000533,,WWL:NORTH:CAT5503,,,{BB83936C-E299-4F83-8859-27F4B4FAB072},75571,5503 CATTLE CROSSING WAY,10.50000000000,0.00000000000,0.00000000000,,,,,,9/13/2005,,,,24338,0,6815744,Cedar Bay,JEA,Cedar Bay,Current,Public,{2DD1F637-F20F-4C59-945E-1310649D3CDB},WW-004,448561.19175800000,3529987502.24000000000
1,1384,0,1,JEA,INS,longs,picktn,4/21/2006,8/6/2025,467170.70000000000,2187876.50000000000,0.00000000000,WSSP P/S DATABASE,1,STA-2722,D4,STARDUST CT,2722,STA-2722,2,,,,WW-010,LS-002192,,WWL:EAST:STA2722,Yes,No,{C76F6D87-AEDA-4321-9ABE-B3BA28282A11},71762,2722 STARDUST CT,42.00000000000,0.00000000000,0.00000000000,,,,,,5/30/1990,,,,24369,20337012,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1386,0,1,JEA,INS,longs,picktn,5/3/2006,8/6/2025,472981.70000000000,2185256.50000000000,0.00000000000,WSSP P/S DATABASE,1,WOO-2014,D4,WOODLEIGH DR W,2014,WOO-2014,1,,,,WW-010,LS-002465,,WWL:EAST:WOO2014,Yes,No,{51BF8BF1-4257-467F-9AF3-C388492EDA17},73615,2014 WOODLEIGH DR W,20.50000000000,0.00000000000,0.00000000000,,,,,,10/1/1962,,,,24657,20337359,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1387,0,1,JEA,INS,dennsg,picktn,5/2/2006,8/6/2025,480891.00000000000,2273147.90000000000,0.00000000000,WSSP P/S DATABASE,1,NOR-862870,D7,NORTH HAMPTON CLUB WAY,862870,NOR-862870,1,,,,WW-005,LS-001010,,WWL:NASSAU:HAM862870,,,{E1FAF223-C6A7-4D4E-945D-4D5CB0A6AD8A},68627,862870 NORTH HAMPTON CLUB WAY,12.05000000000,0.00000000000,0.00000000000,,,,,,2/1/2005,,,,24961,92399198,6815744,Nassau,JEA,Nassau,Current,Public,{D3388B1C-F97C-42C2-A000-5023BBA5F34B},WW-005,466638.04023200000,2022888200.43000000000
1,1388,0,1,JEA,INS,longs,picktn,5/2/2006,5/12/2025,473299.10000000000,2183485.40000000000,0.00000000000,WSSP P/S DATABASE,1,WOO-1820,D4,WOODLEIGH DR W,1820,WOO-1820,1,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\75000_75999\75288.pdf,,,WW-010,LS-002464,,WWL:EAST:WOO1820,No,Yes,{553CC498-542B-4A7B-AF6E-2ED22398EE10},73615,1820 WOODLEIGH DR W,14.50000000000,0.00000000000,0.00000000000,,,,,,10/1/1962,,,,24977,20337526,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1389,0,1,JEA,INS,longs,picktn,5/10/2006,8/6/2025,471181.70000000000,2180603.50000000000,0.00000000000,WSSP P/S DATABASE,1,BER-1044,D4,BERT RD,1044,BER-1044,1,,,,WW-010,LS-000379,,WWL:EAST:BER1044,,,{586059DB-57DF-4389-A0F0-1BF757533142},60780,1044 BERT RD,33.60000000000,0.00000000000,0.00000000000,Yes,,,,,2/15/1966,,,,25282,20337501,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1390,0,1,JEA,INS,Bernm,picktn,5/10/2006,8/6/2025,411967.10000000000,2146724.40000000000,0.00000000000,WSSP P/S DATABASE,1,RIC-6226,D3,RICKER RD,6226,RIC-6226,2,,,,WW-001,LS-001877,,WWL:WEST:RIC6226,,,{E12623FD-2553-4CCC-A850-5ACBA476E928},70184,6226 RICKER RD,73.00000000000,0.00000000000,0.00000000000,,,,,,2/1/1987,,,,25297,20336932,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,1391,0,1,JEA,INS,hancbt,picktn,5/11/2006,8/6/2025,490179.20000000000,2082350.00000000000,0.00000000000,WSSP P/S DATABASE,1,SOU-110,D8,SOUTHERN GROVE DR,110,SOU-110,2,,,,WW-012,LS-002092,,WWL:STJOHNS:SOU110,,,{189F8298-F15E-4408-B884-450EA1C31B03},71486,110 SOUTHERN GROVE DR,24.30000000000,0.00000000000,0.00000000000,,,,,,11/1/1995,,,,25601,20336991,6815744,Blacks Ford,JEA,Blacks Ford,Current,Public,{6AFAC4ED-8CCA-4F50-AFB9-CA07CD8847EE},WW-012,238028.24687800000,1625256760.79000000000
1,1392,0,1,JEA,INS,chanp,picktn,5/25/2006,8/6/2025,490018.00000000000,2186700.90000000000,0.00000000000,WSSP P/S DATABASE,1,MON-1500,D4,MONUMENT RD,1500,MON-1500,1,,,,WW-011,LS-001486,,WWL:EAST:MON1500,,,{FD1BABEF-3B59-47AD-8B35-7F5DAC86069B},68244,1500 MONUMENT RD,28.20000000000,0.00000000000,0.00000000000,,,,,,9/30/1986,,,,25921,26024065,6815744,Arlington East,JEA,Arlington East,Current,Public,{8B362B47-EDD2-41B7-A477-63B1D518C858},WW-011,553008.37528600000,3077603226.93000000000
1,1393,0,1,JEA,INS,Bernm,picktn,5/30/2006,8/6/2025,418837.70000000000,2149590.50000000000,0.00000000000,WSSP P/S DATABASE,1,MOR-6600,D3,MORET DR S,6600,MOR-6600,1,,,,WW-001,LS-001493,,WWL:WEST:MOR6600,,,{A7C34CAC-F5D3-4725-8B81-FA8F299086AF},68277,6600 MORET DR S,28.00000000000,0.00000000000,0.00000000000,,,,,,3/12/1957,,,,25922,22424847,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
1,1394,0,1,JEA,INS,longs,picktn,5/31/2006,8/6/2025,475835.70000000000,2181493.50000000000,0.00000000000,WSSP P/S DATABASE,1,CAR-8043,D4,CARLOTTA RD N,8043,CAR-8043,3,G:\Services\Shared\STANDARD\AsBuilts\WaterSewer\Plant_Index\PS File\CAR-8043_Carlotta Rd N.pdf,,,WW-010,LS-000519,,WWL:EAST:CAR8043,Yes,No,{8D13E501-8705-479E-9ADA-B9C564ECC1B4},61769,8043 CARLOTTA RD N,27.33000000000,0.00000000000,0.00000000000,,,,,,11/15/1989,,,,26241,19645544,6815744,Monterey,JEA,Monterey,Current,Public,{1D58FDBE-5011-4078-B4C2-DFFB2D8F3FAD},WW-010,108672.11367500000,219157766.96600000000
1,1395,0,1,JEA,INS,dennsg,picktn,6/2/2006,8/6/2025,424983.10000000000,2139695.80000000000,0.00000000000,WSSP P/S DATABASE,1,TOW-5900,D3,TOWNSEND RD,5900,TOW-5900,1,,,,WW-001,LS-002296,,WWL:WEST:TOW5900,Yes,No,{32980E7B-8CF1-4205-88B9-C7DA7F8C4329},72478,5900 TOWNSEND RD,10.00000000000,0.00000000000,0.00000000000,,,,,,9/9/1999,,,,26257,20337301,6815744,Southwest,JEA,Southwest,Current,Public,{C7EB7602-3830-4D27-A453-EC68BD0BC8BD},WW-001,474969.72034900000,3253317762.96000000000
